Strategy,Total Return (%),Sharpe Ratio,Max Drawdown (%),Total Trades,Win Trades,Loss Trades,Win Rate (%),printlog,commission,initial_cash,trigger_up_threshold,trigger_down_threshold,holding_days,stop_loss_pct,take_profit_pct
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,5.0,20.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-0.1,7,7.0,10.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,7.0,15.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,7.0,10.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,10.0,10.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,7.0,5.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.5,7,7.0,20.0
StrategyMomentumDualBroad,0.33618142646768023,-5.592338792620006,,8,6,2,75.0,False,0.001,100000.0,1.5,-1.0,7,10.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,10.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,7.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,3.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,10.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,7.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,10.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,3.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,5.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-1.5,10,5.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,10.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,5.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,7.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,3.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,3.0,20.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,5.0,15.0
StrategyMomentumDualBroad,0.336104764594854,-6.105309042605859,,24,16,8,66.66666666666666,False,0.001,100000.0,0.1,-2.0,10,7.0,20.0
StrategyMomentumDualBroad,0.32803456781691687,-6.2928955235192205,,20,15,5,75.0,False,0.001,100000.0,0.1,-2.0,15,10.0,5.0
StrategyMomentumDualBroad,0.32803456781691687,-6.2928955235192205,,20,15,5,75.0,False,0.001,100000.0,0.1,-2.0,15,7.0,5.0
StrategyMomentumDualBroad,0.2883837640100347,-7.359800144508475,,20,15,5,75.0,False,0.001,100000.0,0.1,-1.5,15,10.0,5.0
StrategyMomentumDualBroad,0.27719119000855247,-7.722236295216725,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.0,15,3.0,5.0
StrategyMomentumDualBroad,0.27719119000855247,-7.722236295216725,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.0,15,10.0,5.0
StrategyMomentumDualBroad,0.27719119000855247,-7.722236295216725,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.0,15,5.0,5.0
StrategyMomentumDualBroad,0.27719119000855247,-7.722236295216725,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.0,15,7.0,5.0
StrategyMomentumDualBroad,0.2591292898674828,-8.380870377015706,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.5,15,7.0,5.0
StrategyMomentumDualBroad,0.2591292898674828,-8.380870377015706,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.5,15,3.0,5.0
StrategyMomentumDualBroad,0.2591292898674828,-8.380870377015706,,20,14,6,70.0,False,0.001,100000.0,0.1,-1.5,15,5.0,5.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,7.0,20.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,10.0,10.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,3.0,15.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,3.0,10.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,5.0,20.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,5.0,15.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,3.0,20.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,7.0,15.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,10.0,15.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,5.0,10.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,10.0,20.0
StrategyMomentumDualBroad,0.24236834050543363,-9.082480031851219,,25,16,9,64.0,False,0.001,100000.0,0.1,-0.5,10,7.0,10.0
StrategyMomentumDualBroad,0.2395001293396762,-9.223626587868143,,19,14,5,73.68421052631578,False,0.001,100000.0,0.1,-2.0,15,3.0,5.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,10.0,10.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,3.0,15.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,3.0,10.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,5.0,10.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,3.0,20.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,5.0,15.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,5.0,20.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,10.0,15.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,7.0,15.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,7.0,10.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,7.0,20.0
StrategyMomentumDualBroad,0.22905312293048916,-9.729300742509981,,25,16,9,64.0,False,0.001,100000.0,0.1,-1.0,10,10.0,20.0
StrategyMomentumDualBroad,0.216824675315943,-10.413957084622666,,19,14,5,73.68421052631578,False,0.001,100000.0,0.1,-2.0,15,5.0,5.0
StrategyMomentumDualBroad,0.21517151995928607,-7.392125897787031,,14,10,4,71.42857142857143,False,0.001,100000.0,0.5,-1.5,15,10.0,5.0
StrategyMomentumDualBroad,0.1925981606144981,-8.139286648141887,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.5,15,5.0,5.0
StrategyMomentumDualBroad,0.1925981606144981,-8.139286648141887,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.5,15,7.0,5.0
StrategyMomentumDualBroad,0.1925981606144981,-8.139286648141887,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.5,15,3.0,5.0
StrategyMomentumDualBroad,0.17963663673773628,-8.633491074566367,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.0,15,3.0,5.0
StrategyMomentumDualBroad,0.17963663673773628,-8.633491074566367,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.0,15,5.0,5.0
StrategyMomentumDualBroad,0.17963663673773628,-8.633491074566367,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.0,15,10.0,5.0
StrategyMomentumDualBroad,0.17963663673773628,-8.633491074566367,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-1.0,15,7.0,5.0
StrategyMomentumDualBroad,0.17244756368083436,-11.583538220668085,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,20,5.0,10.0
StrategyMomentumDualBroad,0.17244756368083436,-11.583538220668085,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,20,3.0,10.0
StrategyMomentumDualBroad,0.17244756368083436,-11.583538220668085,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,20,7.0,10.0
StrategyMomentumDualBroad,0.17244756368083436,-11.583538220668085,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,20,10.0,10.0
StrategyMomentumDualBroad,0.16848629209786165,-11.872752102291624,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,20,3.0,10.0
StrategyMomentumDualBroad,0.16848629209786165,-11.872752102291624,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,20,10.0,10.0
StrategyMomentumDualBroad,0.16848629209786165,-11.872752102291624,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,20,7.0,10.0
StrategyMomentumDualBroad,0.16848629209786165,-11.872752102291624,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,20,5.0,10.0
StrategyMomentumDualBroad,0.16795970867778634,-11.912225421790861,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,15,10.0,10.0
StrategyMomentumDualBroad,0.16795970867778634,-11.912225421790861,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,15,7.0,10.0
StrategyMomentumDualBroad,0.16795970867778634,-11.912225421790861,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,15,5.0,10.0
StrategyMomentumDualBroad,0.16795970867778634,-11.912225421790861,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.5,15,3.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,7.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,7.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,10.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,10.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,7.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,10.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,7.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,7.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,5.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,5.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,10.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,3.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,3.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,3.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,10.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,3.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,10.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,3.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,7.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,7.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,5.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,7.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,7.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,7.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,7.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,5.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,5.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,5.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,10.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,7.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,5.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,10.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,10.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,10.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,10.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,3.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,5.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,10.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,10.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,7.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,3.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,3.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,3.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,3.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,7.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,10.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,5.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,7.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,5.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,10.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,3.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,3.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,3.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,3.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,3.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,7.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,5.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,5.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,5.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,5.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,5.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,7.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,5.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,7.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,10.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,7.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,10.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.5,7,7.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,10.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,5.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,3.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,5.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,3.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,3.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,3.0,20.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-0.1,7,5.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,10.0,10.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-2.0,7,10.0,15.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.5,7,5.0,5.0
StrategyMomentumDualBroad,0.16609553496463686,-11.254126759682245,,17,10,7,58.82352941176471,False,0.001,100000.0,0.5,-1.0,7,3.0,10.0
StrategyMomentumDualBroad,0.16399825931120027,-12.217306951566082,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,15,7.0,10.0
StrategyMomentumDualBroad,0.16399825931120027,-12.217306951566082,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,15,10.0,10.0
StrategyMomentumDualBroad,0.16399825931120027,-12.217306951566082,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,15,3.0,10.0
StrategyMomentumDualBroad,0.16399825931120027,-12.217306951566082,,6,4,2,66.66666666666666,False,0.001,100000.0,1.5,-1.5,15,5.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,7.0,15.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,7.0,15.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,7.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,7.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,10.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,10.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,7.0,20.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,7.0,20.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,5.0,20.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,5.0,15.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,5.0,15.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,5.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,3.0,15.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,3.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,3.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,5.0,20.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,15,5.0,10.0
StrategyMomentumDualBroad,0.15194880930353094,-13.243045911180875,,6,4,2,66.66666666666666,False,0.001,100000.0,2.0,-1.0,20,3.0,20.0
